date,daily_record_count,fuel_consumption_rate_mean,fuel_consumption_rate_std,fuel_consumption_rate_max,shipping_costs_mean,shipping_costs_sum,shipping_costs_std,loading_unloading_time_mean,loading_unloading_time_max,warehouse_inventory_level_mean,warehouse_inventory_level_min,warehouse_inventory_level_max,historical_demand_mean,historical_demand_sum,fulfillment_rate,eta_variation_hours_mean,eta_variation_hours_std,delivery_time_deviation_mean,delivery_time_deviation_std,traffic_congestion_level_mean,route_risk_level_mean,delay_probability_mean,disruption_likelihood_score_mean,good_cargo_rate,supplier_reliability_score_mean,driver_behavior_score_mean,fatigue_monitoring_score_mean,iot_temperature_mean,iot_temperature_min,iot_temperature_max,weather_condition_severity_mean,equipment_availability_rate
2021-01-11,24,7.538738030154583,3.749191162195266,16.657573653262055,504.15647842928587,12099.75548230286,366.1062747802968,2.5349207507169216,4.73016353391798,288.48104449181733,0.0215230991237319,948.3172552677336,6590.944887236594,158182.67729367825,0.625,2.778024554662982,2.4711505753125955,4.724532647584144,3.8454213515446423,4.378831233712811,7.1978484664230455,0.6894694140967669,0.8586512013634842,0.2916666666666667,0.4804676521952478,0.5797255775865682,0.5291750558553665,-2.4380742292993305,-9.999999999899346,33.76582713110351,0.5326776360714501,0.25
2021-01-12,24,7.007255161757292,3.6120004943956214,19.501204464987204,459.5590054551862,11029.416130924468,311.7293592551772,2.3950491055920913,4.998783921106164,288.41937091287537,0.1846514865829893,957.4965228824964,5726.776864967189,137442.64475921253,0.4166666666666667,3.2164111797785773,2.224197516709953,3.6154957436371604,4.678731322155382,5.024374518440305,7.1689096281711615,0.7640961495480915,0.8663203140541729,0.4583333333333333,0.4594287727388267,0.4814647981403766,0.5730009079062756,0.055381136982068924,-9.999941029540643,34.65426406160045,0.5217637080061287,0.125
2021-01-13,24,8.739235340410051,4.01500012552219,18.136547301059103,427.1520733719433,10251.649760926639,303.96935019379737,2.5080461279221673,4.877410591232199,271.89266113480153,0.1581789554335266,992.1080901029828,5747.904750342652,137949.71400822364,0.7083333333333334,3.173858970443865,2.3038036717009818,7.272247244584722,3.6529571558001903,5.248374763640074,6.490625099037594,0.7302593936775993,0.8140208664001585,0.25,0.542717432443021,0.597570007592012,0.5962138244926579,-0.4373550979698954,-9.99746100409936,27.63146696644553,0.5847263346322786,0.4166666666666667
2021-01-14,24,8.011591787914012,3.806976039148985,18.940093287163933,415.9051748455029,9981.72419629207,326.25179356743865,2.012166943542807,4.917366486163018,288.8742990722415,0.0023666236736363,999.674013617228,5791.060750386713,138985.4580092811,0.6666666666666666,2.725290402215128,2.407314591972823,3.2884165675537993,4.183352711234246,5.1840318053656835,6.016810060688489,0.7202106233452966,0.788313941231396,0.16666666666666666,0.6042468552991002,0.5138629292481574,0.520647334141528,-0.6867849564924837,-9.99998457029736,36.20688402909069,0.47457939310077984,0.25
2021-01-15,24,9.529018973318097,5.335709948239278,19.94721758379876,470.8865923142182,11301.278215541237,335.84102304783744,2.285706951409471,4.924926946441003,226.49885714637023,0.0038147252877552,810.623065685496,5289.147588755916,126939.54213014198,0.5,2.5405614004885715,2.6287087920715315,5.321034667959206,3.74454649732572,5.496572530226551,6.248306304143051,0.6749745838576677,0.7608124935476493,0.16666666666666666,0.550930761375002,0.48966358167723545,0.7042595655081634,-3.396228177668993,-9.999970261316443,33.58527783869599,0.5273597078975923,0.3333333333333333
2021-01-16,24,8.102149732643397,4.168187006419988,19.365422968178773,448.34502626235485,10760.280630296516,335.48932199617315,2.212239974886125,4.996012412584357,244.06568620606663,1.8655165015455508,980.9515984385952,7644.811831950586,183475.48396681406,0.6666666666666666,2.7567999717717093,2.0526328382784778,3.5262335035011696,4.06048579013129,5.105591450610109,6.179843382328115,0.6462270855549607,0.7879196601371237,0.2916666666666667,0.42223417703559535,0.4794663898939208,0.6748034387786591,-1.6932123164050246,-9.99883794852066,26.315913076995763,0.5255107870416108,0.4166666666666667
2021-01-17,24,7.3846168784352,3.9957693377938033,18.454347249195862,381.3240822889972,9151.777974935932,320.18586607312005,2.4368202867433797,4.963731920941576,374.070201048446,0.0059117333193977,984.2768423512211,6188.622939047856,148526.95053714854,0.7083333333333334,3.514018200213302,1.9287091082675487,7.153333605907456,3.416210872220417,4.301225833205275,7.8422969687628745,0.7709576741657198,0.7302690580721899,0.5,0.4338525124579527,0.5026554943413308,0.6038081616251132,5.145655305295613,-9.999937162573714,39.98623609314487,0.47182084501672983,0.25
2021-01-18,24,6.744037538493416,2.892566051080065,15.98566206263293,497.9909399544345,11951.782558906429,363.4485688776432,2.347061641926268,4.98362150129509,196.9155805694877,3.101518615790964e-08,918.240988332094,6322.523926363592,151740.5742327262,0.6666666666666666,2.603322352050508,2.5686132371084427,6.559784649588508,3.5384676608194985,4.05545269038689,6.829305120944414,0.8057689220295358,0.807844050739218,0.16666666666666666,0.4973735434746506,0.40900305193889047,0.6316576045926482,-1.829934049334102,-9.999999999888038,32.166742402076885,0.5335250347893427,0.20833333333333334
2021-01-19,24,8.199493487959623,4.989322136726622,18.74352469094133,532.0061419944856,12768.147407867655,322.2401514134399,3.0239318562902198,4.997288427260001,340.46474984310413,0.1493677157334675,979.4741280787651,7387.795000331869,177307.08000796486,0.625,2.4922292403317905,2.312456060655058,5.026407544148408,4.432469062097436,5.057072529811101,7.074190456376605,0.740329098085932,0.672196320519089,0.20833333333333334,0.6409520941429695,0.5546298867403795,0.6258877905673164,0.9352102571505463,-9.998427777475143,39.99350936561575,0.4721484732028098,0.2916666666666667
2021-01-20,24,6.788003978638781,3.097663149165264,15.291805100760486,455.8799075810182,10941.117781944437,331.79677252999426,2.139744327332467,4.992144629703207,254.90022120868466,6.271455197672569e-06,993.5344042489486,5891.080150381986,141385.92360916766,0.625,3.1254640889805354,2.0220570736945764,5.202612004883659,4.289158123967623,4.04675687743997,7.537710603720253,0.7846853949611569,0.8103733373961458,0.2916666666666667,0.4356188731921746,0.6062361450215138,0.6110743379788958,-0.900880755732478,-9.998086479062952,37.654382975293245,0.48179563800778924,0.20833333333333334
2021-01-21,24,8.679615764381468,4.363075151718953,18.53019914197951,450.68501507872816,10816.440361889476,322.81376860994294,2.3661578284196776,4.906016543179214,275.7257723359634,0.0134466566336143,944.2994433359607,6932.543877455624,166381.05305893498,0.625,2.8338925366950174,2.3954681529657753,3.7003520362522035,4.57047990047869,4.1398812005493,7.014605343057037,0.6682932127488286,0.7402618072949316,0.25,0.5800574041644216,0.38815530301803247,0.522836574112647,-4.772760737758669,-9.999976247300284,31.971039266301744,0.4659698473096441,0.4166666666666667
2021-01-22,24,8.562460706114942,4.982042095772176,19.161506625561053,416.29180166136535,9991.003239872769,312.77399787585165,1.893719793838233,4.9057875501709685,252.11004257795994,0.0001985196901536,825.0837136478616,6184.76408438091,148434.33802514186,0.625,2.9772411287708977,1.848462348195315,5.708409926337875,4.298329925597983,5.105967850650761,6.9199816410458554,0.6962604741490295,0.8947904794113977,0.3333333333333333,0.49652491126783943,0.5037327571543697,0.6848679352800536,4.391194671656078,-9.999999957486512,31.8417691093792,0.5012533270212011,0.125
2021-01-23,24,8.178022483394413,4.774227386924574,19.807633720377897,414.0244067132785,9936.585761118684,322.10223559878386,1.8439780008770388,4.978852203435834,282.82167006086775,0.5983386223328568,943.4618040676354,5698.47439191628,136763.38540599073,0.5833333333333334,2.4826913307434544,2.3928526383779896,5.35130275708385,3.8693058791153105,4.189298577038246,7.94151541029148,0.7077654038025057,0.8076884406583402,0.2916666666666667,0.4636501363404724,0.475662449450722,0.5974131665609358,2.4405050332318026,-9.999999999952587,35.188718781342764,0.44995245147325297,0.20833333333333334
2021-01-24,24,7.98345843775946,4.165598110252248,18.70131640132555,374.7963136579488,8995.111527790772,289.4598848573954,2.696210028069276,4.962073058517604,273.45904532948185,7.3026298973805e-07,942.375696111458,6890.846493707938,165380.31584899052,0.5416666666666666,2.754322566165841,2.1377667399761524,4.643055396392678,3.742457027715334,4.664783569906779,6.664973821252668,0.7373409662921192,0.7787799024369767,0.3333333333333333,0.6236910338414979,0.5326338065886798,0.5508701237646425,-3.330046168169389,-9.999999999999938,10.988322720177765,0.5937177849373984,0.3333333333333333
2021-01-25,24,8.469248736056567,5.051584165627455,19.99185796451285,519.7280578384806,12473.473388123535,305.529227668219,2.4369299375093463,4.991287091927397,352.1223653982052,0.0046410860227905,866.0025725523792,6598.196051872715,158356.70524494516,0.375,2.208757932269032,2.564056211255507,6.538263214128805,4.259394114187883,5.799532460188861,7.147769971421778,0.8358322717973169,0.8197691593291813,0.08333333333333333,0.5757849849482638,0.49405039918095467,0.5360007427277353,0.5617724933949265,-9.999999953156864,36.371226959277166,0.458213421856172,0.4166666666666667
2021-01-26,24,9.194765525641136,5.595923621613553,19.5711396709318,550.6455572214705,13215.493373315294,356.1175389649323,2.5276731194438247,4.883491547975934,279.5668205461781,3.4095585391165966e-05,952.8534968827972,5745.479109663204,137891.4986319169,0.625,3.1132107197012187,2.226331983310272,4.738417167032819,4.207045570313426,4.457129188097283,6.438907034091302,0.6854434653446955,0.8665047589084566,0.3333333333333333,0.47110473545005127,0.6036963177072011,0.6223384533242161,-6.310771715485285,-9.999999999998971,21.60126609871136,0.5092255210675567,0.20833333333333334
2021-01-27,24,7.451416050885984,3.0446367961426666,15.525511651685331,468.6198951445555,11246.877483469332,247.0907885330856,2.2605383288444885,4.801963555226148,356.5799361910995,0.0036331239384437,991.822774007226,5584.706289313115,134032.95094351476,0.7916666666666666,2.804701347346867,2.3052354076740307,3.022727913477217,3.9945095275762528,6.619016862705336,6.821249535604274,0.6750791554853371,0.8360254182346364,0.2916666666666667,0.4585972894866694,0.39565372274579547,0.7406501798969702,-0.7044552368982799,-9.999983234947178,32.155807448507176,0.37942817786860883,0.3333333333333333
2021-01-28,24,6.95957568944938,3.4559110048620614,14.418326983566548,444.24209966686317,10661.810392004716,345.47249015550915,1.763460442679011,4.996013416795651,176.48522026944954,0.006971864224886,941.0349226871352,6363.856804795487,152732.56331509168,0.75,2.627475685241898,2.576212449226652,5.248393337971396,4.458670994620954,3.7958826720976684,7.267377568172349,0.7839066334799233,0.8274304709818011,0.375,0.3953316917551409,0.6179223225271013,0.5288079843248719,-0.6323660532217933,-9.999999988646632,38.65487756952861,0.503948887987954,0.25
2021-01-29,24,8.86145369378361,4.878120012983059,19.85385372932416,263.6128435888787,6326.708246133089,215.78110409706576,2.1160039585661194,4.999932541429796,384.1733693486571,0.0787855753669619,998.150464136226,6259.38327638372,150225.19863320928,0.6666666666666666,3.111607326518826,2.182347194040403,4.460112188745247,4.330318831114967,4.244104827294068,6.825403200426504,0.7436374665719039,0.8691057457320568,0.375,0.4548459447932856,0.6200467178176996,0.6528088131903688,-1.8409012784091903,-9.99999906701278,32.52594569224341,0.4502775747295431,0.16666666666666666
2021-01-30,24,7.539696012319475,3.719142731356144,19.005345855357483,432.10557596780467,10370.533823227312,288.9478117565289,2.478549907634759,4.990136852709847,250.1912804580381,1.2698906736098985e-05,711.888594751176,7064.769705792462,169554.4729390191,0.7083333333333334,2.9477682091226707,2.305554063910115,5.843772049981143,4.421533928345266,5.471627054938181,7.573122844634703,0.737564024828421,0.8208748028042177,0.375,0.5720343374551411,0.5984670862531687,0.5864333384955055,-2.0809032971443866,-9.999982879586062,28.98019347741574,0.5661176093474634,0.20833333333333334
2021-01-31,24,8.761472509704264,5.339266947583072,19.726163441295952,574.5925336065316,13790.220806556757,346.6062491306132,2.1971354615303493,4.820331180591218,201.78584914853852,0.0003236536925902,948.9768103595492,6826.144322470765,163827.46373929834,0.5833333333333334,2.050440043784078,2.611875380323093,4.145895415626659,4.333585253780638,4.8318269005275,7.026018480549104,0.6806626939702608,0.8345988776669677,0.3333333333333333,0.4192913367341134,0.44080757946905963,0.6348735332334241,5.0668969627262594,-9.999999704133092,39.30448534303511,0.39807148413469684,0.20833333333333334
2021-02-01,24,8.361474950870004,4.152541517446235,18.71681228007328,461.4672839235362,11075.214814164869,307.0927345250299,2.4324149190416713,4.975682446297054,236.420856749491,0.0002541950121796,987.85778354158,6178.294618461091,148279.07084306618,0.4583333333333333,2.4980096083645154,2.4975159804283757,3.430941902382744,4.443810247532339,5.56645376654658,7.672023535207598,0.7767698303032108,0.7692982165581431,0.4166666666666667,0.4773307062186342,0.5562227984455678,0.5094916404605317,-2.1803679993464606,-9.999999998759783,37.82389694360864,0.46064508045493735,0.25
2021-02-02,24,8.951421795114754,4.490586894379769,19.008517871839047,415.71778578264525,9977.226858783486,330.27218660835143,1.9632668367583592,4.998447755040509,218.631812789788,0.572075851678618,921.9513179823748,6813.593751955871,163526.2500469409,0.6666666666666666,2.843996711207231,2.5533568563558315,5.315700286058386,4.005388050879794,5.828651382860766,7.169726590274133,0.7579536544329418,0.768111613059194,0.25,0.6325934634790199,0.4365303581075135,0.5750512782886438,1.8092790215418857,-9.999991584578137,38.62217557443248,0.4734198715476335,0.4166666666666667
2021-02-03,24,6.699002630991856,2.811668592664093,15.887129103942147,448.7796387687626,10770.711330450302,313.2797597207608,2.232690223963804,4.951531213536407,371.87156983047976,0.0028124533178018,992.594560594584,6345.163733175016,152283.92959620038,0.5416666666666666,2.276415000397788,2.5480275905444825,5.983157841285333,4.431917178913075,5.015472893159074,6.221890426035814,0.6450388253611081,0.9160587740261691,0.25,0.6332359690864563,0.5312132096446519,0.5811240802497722,1.8104532564114313,-9.99999943902837,36.37532178319433,0.49596354013463956,0.16666666666666666
2021-02-04,24,6.1092158179295355,1.7158305397139508,11.398546089562608,460.4086830582665,11049.808393398396,290.66593648620903,2.9158917321054747,4.948325059056191,314.92606470967286,0.3476023072596712,951.1610101040864,5848.442843186625,140362.628236479,0.625,2.946370580510031,2.1781090640013683,5.408721888347709,3.9863938173390228,4.233862522106365,8.180634004887656,0.8095365150342609,0.9211629359547274,0.20833333333333334,0.5568881524837291,0.5173136246538038,0.6012649591906073,1.193607950272824,-9.99997474355311,39.731475392784894,0.3190101532179676,0.4166666666666667
2021-02-05,24,7.0474674153720045,3.6969189830178992,19.92977746802108,440.22796068207026,10565.471056369686,312.8744576868491,2.3295764894694053,4.999981155259713,300.3538791682563,0.8334623115693084,973.000332606621,5947.301896244375,142735.245509865,0.7083333333333334,2.5401619723110627,2.3350300234716963,4.964571847774816,4.886869952443604,5.134907149634849,7.476919080743759,0.7677175547932159,0.6518667571439525,0.25,0.5085310231937444,0.5129319235394553,0.5871567828112704,2.8584184984688275,-9.999999438814967,34.76247629259129,0.594080439481414,0.25
2021-02-06,24,8.580723196847144,4.158290176907786,18.07383122180596,470.82549732587245,11299.811935820939,321.8123584983972,2.355157552041167,4.998724360591894,249.35340858861878,0.0280779484679445,898.5012749852334,7426.970575538748,178247.29381292994,0.625,3.278683290228058,1.9794070430387973,4.395977072749039,4.780116962919879,5.2262389805422655,6.700211890403717,0.7295177861792251,0.7754983880729095,0.20833333333333334,0.5079821627020459,0.3780979445298824,0.7214398800679537,2.047424479949575,-9.999999899017192,28.18918417767923,0.4575885345646125,0.3333333333333333
2021-02-07,24,8.35076367554095,4.610966941390874,19.90342499975032,462.660522388413,11103.852537321913,285.2447169425917,2.998829720898629,4.9842653330357845,193.4989417773944,0.0029589164235301,780.6702728712344,6190.174916922314,148564.19800613553,0.5,3.1497408819490755,2.1959062989699603,5.703456322019228,4.013620162374971,6.08072278812021,7.217715011545542,0.7246097042622136,0.7853060247335547,0.16666666666666666,0.5043939729370713,0.5763407942731418,0.6308259234683371,-0.05044616971667707,-9.99999988838757,39.85837159441784,0.4715935112647261,0.2916666666666667
2021-02-08,24,7.075433734862969,3.050382359784705,15.37789618771578,451.4174791316504,10834.019499159609,302.258247338052,2.3423948574502487,4.875355980227281,326.4688817752089,5.0337962333232005e-05,849.0857898237309,6316.103553374422,151586.48528098612,0.5416666666666666,2.9604469201992885,2.4638350446055575,5.171018392916809,3.6359407976310374,4.675272633768693,6.17366297886393,0.729670978651055,0.8886684367088861,0.375,0.5619315718163179,0.5036021720975606,0.6347301670760119,1.4062419306342626,-9.999999626291382,30.73832678288624,0.4751148976739663,0.125
2021-02-09,24,8.158374280680922,4.47037531603092,18.3368950916012,555.8384257285508,13340.12221748522,346.4224054281041,2.2891560476048096,4.855375722034527,279.0278723109744,0.0002801711947173,996.8990273932334,5558.300212349967,133399.2050963992,0.5416666666666666,2.2148520582566715,2.5454072639208785,3.1709788034238096,4.074491854301077,5.839382446317206,7.506061821948335,0.7006288111589186,0.8248511714098051,0.2916666666666667,0.47504662350681853,0.48408293749252024,0.517152088013423,-1.3383323313870212,-9.9999888214394,39.7331327816656,0.4543473018344893,0.375
2021-02-10,24,8.168056472817668,3.656014897569611,15.183837521090174,467.55922981141913,11221.42151547406,298.82965436787606,2.4829217755001296,4.990516861261176,311.4440583276153,0.0386440931794998,998.483037773596,7592.567226468898,182221.61343525356,0.625,2.695811391026549,2.4533710432863804,5.678055741446587,4.225845880626976,4.373606623398862,6.190312997087356,0.6955493965936097,0.7770721040983898,0.4166666666666667,0.45633157801800456,0.49800581890887813,0.6933047603329184,-4.347887621761728,-9.99996224357128,23.30628949136141,0.49849986367028937,0.20833333333333334
2021-02-11,24,7.569291945587323,3.782487809090373,18.67453947409048,554.6900482220116,13312.561157328277,340.4148186425001,2.2025592957244062,4.902170488220448,352.80218614827726,0.0045025146266975,999.32687010441,6236.125115990649,149667.00278377556,0.75,2.6632496776426295,2.5586666716575883,3.8138444244241314,4.01658302601251,4.838698292244333,6.342334649209362,0.7533376619881819,0.8280954473636454,0.16666666666666666,0.6021173033546058,0.5361437020689394,0.6260442529725739,-2.3875281733785463,-9.9999931757916,39.85199370125886,0.4684653585676027,0.3333333333333333
2021-02-12,24,8.518041807392231,4.609029803256786,18.970636177719875,486.86360285626074,11684.726468550258,372.7308855720071,1.9343363286366533,4.872628660376994,239.87593439330658,0.326036400600402,945.5218546383772,5012.800065111055,120307.20156266532,0.625,2.6213471753642983,2.5106892270843697,4.272271467289854,4.544188884478045,6.01498249099161,8.16370176331039,0.7173203970339251,0.8529049727864684,0.25,0.5992761617687267,0.3511767915631852,0.5473080279010704,0.4935087224988985,-9.999998501500231,39.44111141052832,0.5429693902562148,0.25
2021-02-13,24,8.5938909136553,4.294878192933117,19.23113943692748,545.1678439831859,13084.02825559646,307.33614266003616,1.7270817428629994,4.754954241025443,264.4532783748535,1.528374242776052e-06,962.0142768608129,6283.77860516766,150810.68652402385,0.625,2.562987180170753,2.082334568078973,4.6832326982505785,4.420889638943387,6.040792290544487,5.8395863133781996,0.6634621465893574,0.7140001722990511,0.2916666666666667,0.4217486362692915,0.4166668851471999,0.6488761285362413,0.08601680963284775,-9.999963757097683,35.67158555116185,0.5845280167607375,0.375
2021-02-14,24,8.10734586018038,4.120139727387635,19.22287619538472,414.0144858345241,9936.34766002858,322.08445431442897,2.178309799600415,4.837902588583001,390.041813630931,6.799664450967736e-05,992.8760862822196,5948.680597951323,142768.33435083175,0.5833333333333334,2.5921011711947446,2.2785115291949793,5.799460276354079,4.128066638060971,5.171549648921624,6.374332357723669,0.7181458044874655,0.7298411857260709,0.125,0.5613001284227038,0.5591847614303588,0.6300425975060796,-0.19554175964779907,-9.999999999999,39.352960287112005,0.6100990809903843,0.041666666666666664
2021-02-15,24,8.619312815936988,3.980635889708173,16.767233623332235,560.932379384988,13462.377105239713,333.33948023065983,1.9253440106492976,4.841814998136953,409.69451933934755,0.3179301117593568,989.9235231799884,7018.753299522997,168450.07918855193,0.7083333333333334,2.9844599107445045,2.6607826992737103,5.1814951946826024,3.9458354272657488,5.492398357796525,6.34698524976956,0.6925856938670333,0.830254904996099,0.3333333333333333,0.46408777901976483,0.5191246525108762,0.49479899870493055,3.0851117922648768,-9.999997690566062,32.534688385433576,0.5616764908214383,0.20833333333333334
2021-02-16,24,8.00255233905972,3.8057541576174576,18.209236689816333,386.4982600434941,9275.958241043858,303.9129427041838,2.7723626277952227,4.833632858520446,260.07628656792076,0.2363358309889238,996.8236388820296,6412.306393111917,153895.353434686,0.75,3.2626486208333287,2.019982873213311,4.413197854894616,5.021533898012108,5.716460848437953,5.5489594150704695,0.8448394725116848,0.8580528596908223,0.4166666666666667,0.6352683318306153,0.3855960886977003,0.6457636861555356,2.585065414716469,-9.999824605939526,37.80539767717181,0.3795979748645308,0.2916666666666667
2021-02-17,24,7.523934399168607,4.211134088363143,19.989461572647656,459.97545904390154,11039.411017053637,259.441371169481,2.4134331641177074,4.475827575392174,202.4867208313129,2.158842074360579e-05,998.0604008396124,6114.468073910454,146747.2337738509,0.5833333333333334,2.556894853247353,2.7320758677794044,5.859698008805007,3.963885944277452,5.4976149539733195,8.275440833175237,0.6561059022832626,0.7986996119087353,0.25,0.5135986972389799,0.6032841461809608,0.5587337083132694,2.8842911739275876,-9.99999124861828,39.67788506466507,0.46422852847434054,0.16666666666666666
2021-02-18,24,9.337823296510141,5.226883361978471,19.72521983600937,500.6283354372027,12015.080050492865,286.1666747054402,2.107431274719039,4.995243131303068,319.2324156732091,0.0116530531707047,997.5345695658224,5616.970426285811,134807.29023085948,0.625,3.4721023062964615,1.7802034592385176,4.255401780078788,4.897886588940398,6.4385583220393405,7.864471819721658,0.7598477701589467,0.6954528853660306,0.4583333333333333,0.48031485295145765,0.4486180091933765,0.6857048463579423,1.4305638375583214,-9.99995008448833,39.749306233040144,0.4752707804692428,0.20833333333333334
2021-02-19,24,8.063403945806108,4.814549957321934,19.7738181436056,415.797176301699,9979.132231240776,302.3273508259338,1.9983546420785352,4.994668198740079,249.93615795085876,1.170962105173171,945.257347905626,6187.396581456317,148497.51795495162,0.5833333333333334,2.3565960180117727,2.3705079467437424,5.912545959370262,4.6997697763830875,4.645281194248411,8.066174612607986,0.7289562508376113,0.7249609996766743,0.20833333333333334,0.49597588628477024,0.570185508971417,0.5182345897833641,0.4783041013129194,-9.999999999981068,36.52864488739022,0.4700498340162497,0.125
