week_start,weekly_record_count,fuel_consumption_rate_mean,fuel_consumption_rate_std,fuel_consumption_rate_max,shipping_costs_mean,shipping_costs_sum,shipping_costs_std,loading_unloading_time_mean,loading_unloading_time_max,warehouse_inventory_level_mean,warehouse_inventory_level_min,warehouse_inventory_level_max,historical_demand_mean,historical_demand_sum,fulfillment_rate,eta_variation_hours_mean,eta_variation_hours_std,delivery_time_deviation_mean,delivery_time_deviation_std,traffic_congestion_level_mean,route_risk_level_mean,delay_probability_mean,disruption_likelihood_score_mean,good_cargo_rate,supplier_reliability_score_mean,driver_behavior_score_mean,fatigue_monitoring_score_mean,iot_temperature_mean,iot_temperature_min,iot_temperature_max,weather_condition_severity_mean,equipment_availability_rate,port_congestion_level_mean,customs_clearance_time_mean
2021-07-12,168,7.85768760549751,4.052305426784362,19.999041221540324,433.5001843179036,72828.0309654078,305.38667909902705,2.124668163616381,4.999830583904453,345.6795207981876,4.324462381370128e-06,997.5805551542916,6363.9923006003455,1069150.706500858,0.5892857142857143,2.7537805877279067,2.363149236462896,5.584835582526126,4.222312906122746,4.636838559493016,7.279923385979621,0.6865068877095125,0.7762902812486991,0.25595238095238093,0.5102203339651515,0.4721153414983818,0.596015350758764,0.6926206801214173,-10.0,39.98201814176436,0.4505205003198327,0.27976190476190477,6.967946768531424,2.1953831406253648
2021-07-19,168,7.70937039631295,4.226258874686589,19.99661059847097,421.0151586301219,70730.54664986048,312.021537103873,2.224773389468923,4.999622954782465,331.3134578546244,3.2702517404823934e-05,999.9689626492984,6083.3856651314745,1022008.7917420877,0.6488095238095238,2.684783470740781,2.379213534599107,5.232058299368638,4.1718293800260895,4.815052652605614,6.920220658940588,0.7076501952217322,0.7915964412890284,0.2976190476190476,0.5121091040871916,0.44769726520668823,0.6154929871122543,1.501054100114222,-9.999999999997222,39.91656180316511,0.5105874480020739,0.2976190476190476,6.7971199079836495,2.2816469259720185
2021-07-26,168,8.050144389477225,4.084700688906958,19.862955924251395,481.66775219098207,80920.18236808499,320.876811585495,2.3432729112170767,4.999965499343333,312.21821442679243,0.0003726606084902,997.5039259320758,5785.361929367032,971940.8041336613,0.6190476190476191,2.8229692696609736,2.266216865294426,5.373272379940358,4.221642122672804,4.575257904768398,7.325006813504672,0.6773316303539355,0.8142297503546642,0.31547619047619047,0.4772630832529496,0.4757197332374184,0.6094312582068724,1.7565633746595843,-9.999999990885716,39.874014199941215,0.5422403249698745,0.26785714285714285,6.862400618973664,2.0110399003118267
2021-08-02,168,8.413482326055433,4.439575538310485,19.99032259973471,465.2359885516888,78159.64607668373,316.90949240745846,2.2643948680730026,4.995903759995598,262.85621663556924,0.0003185660957942,999.9579547788848,5948.478837754966,999344.4447428343,0.6071428571428571,2.5495328331506966,2.3602685781356176,5.418257634074328,4.1983541088354634,5.0337439622099724,7.15791531584861,0.723630664026726,0.7992820420002372,0.23809523809523808,0.5443311706749571,0.5709028475537805,0.5730017455618768,-2.3713791964605764,-9.99999999955002,37.99715565143951,0.5171002624551387,0.2916666666666667,6.951574529987139,2.0778195856829957
2021-08-09,168,7.502948766826609,4.013548229549087,19.9542915294163,462.93388469976395,77772.89262956035,304.3618062096701,2.394016541263999,4.998159980382994,299.87508496233653,7.683726406802813e-05,999.9727418823984,5659.830938100118,950851.5976008199,0.6309523809523809,2.7077598468592847,2.300989358171651,5.509924161199869,4.091584047395871,4.994108480333309,7.2022926501664655,0.6321378413778402,0.8054114806297539,0.25595238095238093,0.4635537468613227,0.4902503442100321,0.6193885257204057,-0.7557266418908382,-9.999999999999966,39.58940841315342,0.523657234624097,0.27976190476190477,7.056469495110218,2.134616665652198
2021-08-16,168,8.212470486752311,4.366521088073494,19.9715998968553,462.17866065324614,77646.01498974535,311.962526656602,2.58687882678265,4.999452415601878,312.7543491277738,8.720683728053952e-05,998.7308496251092,6700.597124901124,1125700.3169833887,0.6607142857142857,2.9738156680477212,2.1155400466636674,5.6252552171085926,4.081511060744589,6.013948680054291,6.950019199349988,0.7202275766850555,0.7672048216079178,0.3273809523809524,0.5075410976720233,0.5565266425412323,0.6055217444131413,1.2136733729551619,-9.999999999998026,39.457440208321685,0.4273970647777744,0.27380952380952384,6.789899506800872,2.3363565062638423
2021-08-23,168,8.48172531842079,4.62851758584868,19.98592644886954,487.4295948623537,81888.17193687543,315.2225844379483,2.251022045381699,4.997977047076961,252.1099257329303,7.72409300651098e-06,998.9653436699168,5781.273635064391,971253.9706908177,0.6666666666666666,2.8304116566497726,2.259558020033618,4.763963704076813,4.06411289009376,5.017721739144649,7.001639239139663,0.6976160855360327,0.8086913102077502,0.23214285714285715,0.5008022451637606,0.483528861158533,0.6274174466892439,-1.4033399987192996,-10.0,39.57070989858357,0.49442317272623654,0.30357142857142855,6.567267134760307,2.217136048725492
2021-08-30,168,8.28387110983243,4.450150399192436,19.999397084530443,469.8666750940836,78937.60141580604,326.983245129203,2.341004828496197,4.999529552555561,259.4374760612033,1.526818516938018e-09,994.2220327737944,6016.130271353561,1010709.8855873982,0.6785714285714286,3.195260328157904,2.2504806755749045,5.12659079925969,4.382029315984693,5.176842841183439,6.8602433062256845,0.7073864922051443,0.7994098351301341,0.24404761904761904,0.5084672273014927,0.49906044085491647,0.6071172608111338,1.244378425582234,-10.0,39.12916453924021,0.517197444183069,0.2619047619047619,7.203654717621179,2.3290676966788757
2021-09-06,168,7.883593678878462,4.254495876959893,19.90066920632583,430.0730810088758,72252.27760949114,300.3827614909405,2.1600177864686096,4.999906707755795,328.2889384223253,0.0001821480011543,998.5303462510116,6308.932148158794,1059900.6008906774,0.5297619047619048,2.7959609494658957,2.3090574837586813,5.204556687079225,3.9734784442327054,5.185479483957603,7.261213277103842,0.679350145004568,0.8545973066520636,0.2916666666666667,0.49947361370062315,0.48404376569028623,0.5916459897464356,0.24680156360237956,-9.999999999042137,39.42481534052903,0.5000431577782505,0.26785714285714285,6.784270043611012,2.259252346785876
2021-09-13,168,8.352226056227229,4.433154408455707,19.94580253777629,436.9041531974824,73399.89773717705,316.82196333719514,2.1533826811509664,4.98438622737406,314.2191425960903,1.4299876513394488e-07,999.8829733253692,5902.616808860856,991639.6238886238,0.625,3.4854100617488024,1.9385794911272123,5.480359951603573,4.0219569061696,5.45520190906433,6.806848477088318,0.7334875768556682,0.7930986048685817,0.2619047619047619,0.5286756091884547,0.45585100805660134,0.591579751256397,-1.257537440811648,-9.99999999999988,39.75015742076463,0.4773907211230789,0.2916666666666667,6.907042813827614,2.163480783623648
2021-09-20,168,7.8114700806662185,4.28409413992002,19.980317791141125,462.5559309320197,77709.39639657931,307.4950822915511,2.1880303346475682,4.999958525667858,270.9136505887938,8.077651402697879e-09,999.8707372990816,5801.413793381442,974637.5172880822,0.5357142857142857,2.9893035894201643,2.1646309728093014,5.076434350191291,4.2202909198255405,5.211083154922191,7.004773244734821,0.7194327763430057,0.8148383723953442,0.23809523809523808,0.515285524128934,0.4828146066000226,0.6502496185272264,0.6681570752485835,-9.999999999997945,39.60201568325661,0.5284803263141036,0.2916666666666667,7.195330060037171,2.4278496852880913
2021-09-27,168,8.314970372456846,4.361074412953871,19.854067972860378,417.4879113290608,70137.96910328222,312.25475711227847,2.3971629236687795,4.99516167855873,281.1774083773525,0.0005129930011771,999.7151197719892,5626.601973677107,945269.1315777539,0.6190476190476191,3.1467609205583345,2.2087541946582085,4.939670699867211,4.1239399553281615,5.274915276053491,7.096458668353269,0.7012425311825135,0.7857236967460834,0.3392857142857143,0.5458063424518209,0.5029225455903948,0.6645043953759102,1.2521076427726232,-9.999999999714648,39.36000504058799,0.5227118381028099,0.26785714285714285,6.252911727287982,2.368498637673815
2021-10-04,168,7.882626338484367,4.3003667595958435,19.96137871533159,423.957585930422,71224.8744363109,307.17134071903035,2.1231722223152536,4.987826247457421,318.18008054816244,6.3780245213430015e-09,996.2344230188004,6340.894916709481,1065270.3460071927,0.6369047619047619,2.7267146894339853,2.357471910984835,5.448203931964418,4.1384698871544,5.010635489042083,7.110936340091968,0.7217346203194833,0.798385452883213,0.31547619047619047,0.4691557627131369,0.4903199294769693,0.5607852998158954,0.890802625891357,-9.9999999999903,39.92231679970648,0.5473905813437165,0.27380952380952384,7.1241851207630225,2.174778426273894
2021-10-11,168,7.8742762474849535,4.119222332749641,19.41808904315804,478.13279588598164,80326.30970884491,332.30031990640913,2.580274146897272,4.990435967186465,269.2163587618739,0.0001911696900765,998.775628833124,6345.256228397132,1066003.0463707182,0.6369047619047619,2.949914144338977,2.1304443394646717,5.628692515484197,4.004030237684234,5.445059559345709,6.960504506560571,0.6660308685124463,0.8072986261748566,0.25595238095238093,0.5270563584757245,0.5145407874984634,0.5917590748282693,0.23278719088457553,-9.999999769732268,39.64494851679135,0.46988360285565794,0.30952380952380953,6.87308817350244,2.4042264266266775
2021-10-18,168,7.900507549541613,4.104365223878285,19.887207978391952,464.2624686869975,77996.09473941558,318.21314697099297,2.314198109445109,4.999639878480117,293.21442167831543,5.499180904956736e-05,996.866635728254,5806.859309199847,975552.3639455744,0.6190476190476191,3.1408552729736465,2.2118202876571447,5.110233576938311,4.1544168456567245,5.135937395519268,7.276900680690728,0.7001583552394879,0.7771282517001131,0.21428571428571427,0.5351015443031784,0.5338367312324485,0.608929243379777,1.2453790829151719,-9.999999999958566,39.7954299908252,0.43321120469738306,0.25595238095238093,7.2269313457094775,2.286641781221973
2021-10-25,168,7.7197000403544624,4.0318836202674655,19.92057479994002,501.3110128603919,84220.25016054584,328.362799978657,2.2578117063429453,4.999851988887192,319.0233163414855,0.0002032341351814,991.96821498345,5758.960188836187,967505.3117244793,0.5595238095238095,2.899246792168764,2.2329027936364407,5.770327362940087,3.8416903505692073,5.076305719120088,7.15953517081265,0.7136723167792284,0.7920009585602386,0.32142857142857145,0.4721291165428194,0.47130977024221143,0.6469379824834443,-1.1698846740453048,-9.999999999999996,39.853559062685065,0.5360513073533264,0.3273809523809524,6.79944340924709,2.6237424185186904
2021-11-01,168,8.20198507564664,4.294694917612922,19.74141150387468,473.69745364071787,79581.1722116406,319.9142054797671,2.438603722949936,4.999599229317564,349.1764849720846,8.00149105275506e-07,998.7284963101228,5739.345485016001,964210.041482688,0.6428571428571429,2.700417622307629,2.2893294168305744,5.308464416916953,4.274481657794164,4.5202575857143135,7.2500343986255045,0.724927167825078,0.7858211982341066,0.2857142857142857,0.5347462222684941,0.485812827787261,0.6180002906903079,-0.8847086866130615,-9.999999999993308,39.98354815665337,0.50698702103136,0.23214285714285715,6.648495096258927,2.2383529846070194
2021-11-08,168,8.302482433298033,4.383981223493668,19.922030085540804,434.6188046250328,73015.95917700551,300.4641478254384,2.365670229659616,4.995760674966316,270.9102701586563,0.0005704964816976,996.3527415922264,6094.132923982693,1023814.3312290923,0.6488095238095238,2.825291404054746,2.2080430055814557,5.089946731784251,4.199931617568672,5.067794772566786,7.146466011988503,0.7306123714272753,0.8048736481311638,0.31547619047619047,0.4733860431171888,0.522080226854045,0.5851922649050224,0.8364649937167615,-9.999999999937712,38.94837785513003,0.5099779116829671,0.2619047619047619,7.101792521935549,2.322277554877989
